corpus	piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	subtitle_text	wdt:P86	sequencer	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	imslp.1	key	mode	electronic editor	electronic encoder	path	extension	annotator	reviewer	text	score integrity	PDF	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text
grieg_lyric_pieces	op71n04	1: 2/2	1: 5	77	77	308.0	77	77	308.0		987.0	1191	510	0	0	87	B	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1901	1901.0	Edvard Grieg	Lyric Pieces	4	Skogstillhet	Op. 71					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 71		Edvard Grieg	3.6.2	2.2.1	MS3	MS3/op71n04.mscx	0	25-99 (C#1-D#7)		xml	49-99 (C#3-D#7)	Midi_1	25-75 (C#1-D#5)	Midi_1					OxfordMusicOnline		https://www.wikidata.org/wiki/Q2304758	https://musicbrainz.org/work/45cdae30-0ecb-31e8-8284-d57d9e85766d		https://imslp.org/wiki/Lyric_Pieces,_Op.71_(Grieg,_Edvard)	https://imslp.eu/files/imglnks/euimg/6/60/IMSLP211956-PMLP01785-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_10_Op_71_scan.pdf#page=10	Tom Schreyer		4. Skogstillhet																																																					
grieg_lyric_pieces	op71n05	1: 2/4	1: 0	99	98	198.0	170	170	340.0	[[[84], [85]]]	526.75	1205	533	0	0	155	C	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1901	1901.0	Edvard Grieg	Lyric Pieces	5	Halling	Op. 71					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 71		Edvard Grieg	3.6.2	2.2.1	MS3	MS3/op71n05.mscx	0	24-93 (C1-A6)		xml	43-93 (G2-A6)	Midi_1	24-93 (C1-A6)	Midi_1					OxfordMusicOnline		https://www.wikidata.org/wiki/Q2304758	https://musicbrainz.org/work/80295be7-17ea-359a-b50b-9da5eb19701c		https://imslp.org/wiki/Lyric_Pieces,_Op.71_(Grieg,_Edvard)	https://imslp.eu/files/imglnks/euimg/6/60/IMSLP211956-PMLP01785-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_10_Op_71_scan.pdf#page=14	Tom Schreyer		5. Halling																																																					
grieg_lyric_pieces	op71n06	1: 4/4	1: 1	34	32	128.0	34	32	128.0		409.5	391	162	0	0	133	e	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1901	1901.0	Edvard Grieg	Lyric Pieces	6	Forbi	Op. 71					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 71		Edvard Grieg	3.6.2	2.2.1	MS3	MS3/op71n06.mscx	0	28-84 (E1-C6)		xml	47-84 (B2-C6)	Midi_1	28-65 (E1-F4)	Midi_1					OxfordMusicOnline		https://www.wikidata.org/wiki/Q2304758	https://musicbrainz.org/work/ee4c7d60-10d4-3efb-aa4a-cdc38c009ec6		https://imslp.org/wiki/Lyric_Pieces,_Op.71_(Grieg,_Edvard)	https://imslp.eu/files/imglnks/euimg/6/60/IMSLP211956-PMLP01785-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_10_Op_71_scan.pdf#page=18	Tom Schreyer		6. Forbi																																																					
grieg_lyric_pieces	op71n07	1: 3/4	1: -3, 26: 2, 34: -2, 50: -3	75	74	223.0	75	74	223.0		852.0	708	244	0	0	74	Eb	2.3.0	Adrian Nagel (2.1.1), John Heilig (2.3.0)	Adrian Nagel	1901	1901.0	Edvard Grieg	Lyric Pieces	7	Efterklang	Op. 71					2018-10-11	3.02	Microsoft Windows			Lyric Pieces, Op. 71		Edvard Grieg	3.6.2	2.2.1	MS3	MS3/op71n07.mscx	0	34-79 (Bb1-G5)		xml	55-79 (G3-G5)	Midi_1	34-63 (Bb1-Eb4)	Midi_1					OxfordMusicOnline		https://www.wikidata.org/wiki/Q2304758	https://musicbrainz.org/work/dfc8a23f-3f7b-36ca-8fb9-519952ea588e		https://imslp.org/wiki/Lyric_Pieces,_Op.71_(Grieg,_Edvard)	https://imslp.eu/files/imglnks/euimg/6/60/IMSLP211956-PMLP01785-Grieg,_Edvard-Samlede_Verker_Peters_Band_1_10_Op_71_scan.pdf#page=20	Tom Schreyer		7. Efterklang																																																					
handel_keyboard	hwv430d_Grobschmied_Aria	1: 4/4	1: 4	10	9	33.0	15	13	49.0		118.0	213	85	0	0	51	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Air	HWV 430					2019-08-01	3.02	Linux			Aria con Variazioni		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Aria.mscx	0	28-76 (E1-E5)			56-76 (G#3-E5)	Piano	28-61 (E1-C#4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/8cea9064-6469-4f7a-b670-3684cd39fbee	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
handel_keyboard	hwv430d_Grobschmied_Var1	1: 4/4	1: 4	9	8	35.0	9	8	35.0		109.0	241	128	0	0	56	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Variation 1	HWV 430					2019-08-01	3.02	Linux			Var. 1		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Var1.mscx	0	35-76 (B1-E5)			56-76 (G#3-E5)	Piano	35-61 (B1-C#4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/49671912-7caf-4a93-88f5-f2965e8d6cec	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
handel_keyboard	hwv430d_Grobschmied_Var2	1: 4/4	1: 4	9	8	35.0	9	8	35.0		98.5	239	137	0	0	58	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Variation 2	HWV 430					2019-08-01	3.02	Linux			Var. 2		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Var2.mscx	0	35-76 (B1-E5)			56-76 (G#3-E5)	Piano	35-64 (B1-E4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/a2537e39-31cc-4b40-8f87-c0a4b33919cb	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
handel_keyboard	hwv430d_Grobschmied_Var3	1: 4/4	1: 4	10	8	33.0	18	16	64.0	[[[9], [10]]]	76.67	255	196	0	0	56	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Variation 3	HWV 430					2019-08-01	3.02	Linux			Var. 3		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Var3.mscx	0	40-80 (E2-G#5)			56-80 (G#3-G#5)	Piano	40-64 (E2-E4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/eb340003-0458-41cc-8fbb-c217bd45ae02	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
handel_keyboard	hwv430d_Grobschmied_Var4	1: 4/4	1: 4	11	8	34.0	15	12	48.0	[[[10], [11]]]	107.5	311	197	0	0	68	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Variation 4	HWV 430					2019-08-01	3.02	Linux			Var. 4		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Var4.mscx	0	35-78 (B1-F#5)			56-78 (G#3-F#5)	Piano	35-61 (B1-C#4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/a1d2fc88-b43c-4ab4-9a08-71a18a8c8214	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
handel_keyboard	hwv430d_Grobschmied_Var5	1: 4/4	1: 4	13	12	51.0	13	12	51.0		136.75	442	323	0	0	61	E	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1720	1720.0	Georg Friedrich Händel	Suite in E Major	4	The Harmonious Blacksmith: Variation 5	HWV 430					2019-08-01	3.02	Linux			Var. 5		G. Händel	3.6.2	2.1.0	MS3	MS3/hwv430d_Grobschmied_Var5.mscx	0	28-83 (E1-B5)			54-83 (F#3-B5)	Piano	28-61 (E1-C#4)	Piano					OxfordMusicOnline	Q7302	https://www.wikidata.org/wiki/Q3793888	https://musicbrainz.org/work/8684d851-9b46-42e7-b32b-ce1dd8d466cb	https://viaf.org/viaf/4651167867552523060002/	https://imslp.org/wiki/Suite_in_E_major%2C_HWV_430_(Handel%2C_George_Frideric)	https://imslp.org/wiki/Special:ReverseLookup/85857																																																								
jc_bach_sonatas	wa01op05no1a_Allegretto	1: 2/4	1: -2	84	82	166.0	168	164	332.0		313.0	896	638	0	0	120	Bb	2.3.0	Adrian Nagel (2.1.1.), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in B-flat major, W.A 1								2020-04-22	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa01op05no1a_Allegretto.mscx	0	39-86 (Eb2-D6)		musicxml	59-86 (B3-D6)	Piano	39-69 (Eb2-A4)	Piano																																																																			
jc_bach_sonatas	wa01op05no1b_Tempo_di_Minuetto	1: 3/4	1: -2	74	74	222.0	148	148	444.0		445.33	694	464	0	0	149	Bb	2.3.0	Adrian Nagel (2.1.1), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in B-flat major, W.A 1								2020-04-22	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa01op05no1b_Tempo_di_Minuetto.mscx	0	38-86 (D2-D6)			48-86 (C3-D6)	Piano	38-72 (D2-C5)	Piano																																																																			
jc_bach_sonatas	wa02op05no2a_Allegro_di_molto	1: 4/4	1: 2	111	111	444.0	222	222	888.0		1043.0	1799	1048	0	0	262	D	2.3.0	Adrian Nagel (2.1.1), Amelia Brey (2.3.0)	AB, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in D major, W.A 2								2020-04-22	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa02op05no2a_Allegro_di_molto.mscx	0	35-88 (B1-E6)			54-88 (F#3-E6)	Piano	35-71 (B1-B4)	Piano																																																																			
jc_bach_sonatas	wa02op05no2b_Andante_di_molto	1: 2/4	1: 1	52	50	100.0	104	100	200.0		226.0	646	398	0	0	118	G	2.1.1	Adrian Nagel (2.1.1), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in D major, W.A 2								2020-04-29	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa02op05no2b_Andante_di_molto.mscx	0	33-86 (A1-D6)			62-86 (D4-D6)	Piano	33-69 (A1-A4)	Piano																																																																			
jc_bach_sonatas	wa02op05no2c_Minuetto	1: 3/4	1: 2	28	28	84.0	56	56	168.0		201.25	270	151	0	0	59	D	2.3.0	Adrian Nagel (2.1.1.), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in D major, W.A 2								2020-04-29	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa02op05no2c_Minuetto.mscx	0	38-83 (D2-B5)			57-83 (A3-B5)	Piano	38-62 (D2-D4)	Piano																																																																			
jc_bach_sonatas	wa02op05no2d_Minore	1: 3/4	1: -1	24	24	72.0	48	48	144.0		164.0	255	154	0	0	39	d	2.3.0	Adrian Nagel (2.1.1), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in D major, W.A 2								2020-04-29	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa02op05no2d_Minore.mscx	0	38-84 (D2-C6)			61-84 (C#4-C6)	Piano	38-62 (D2-D4)	Piano																																																																			
jc_bach_sonatas	wa03op05no3a_Allegro	1: 4/4	1: 1	83	81	325.0	166	162	650.0		605.5	1371	1018	0	0	191	G	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in G major, W.A 3								2020-04-29	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa03op05no3a_Allegro.mscx	0	35-88 (B1-E6)			54-88 (F#3-E6)	Piano	35-78 (B1-F#5)	Piano																																																																			
jc_bach_sonatas	wa03op05no3b_Allegretto	1: 2/4	1: 1	80	80	160.0	160	160	320.0		317.58	1033	731	0	0	127	G	2.3.0	Adrian Nagel (2.1.1), Ehsan Mohagheghi Fard (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in G major, W.A 3								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa03op05no3b_Allegretto.mscx	0	36-84 (C2-C6)			55-84 (G3-C6)	Piano	36-62 (C2-D4)	Piano																																																																			
jc_bach_sonatas	wa04op05no4a_Allegro	1: 4/4	1: -3	117	117	468.0	234	234	936.0		968.0	1727	1232	0	0	197	Eb	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in E-flat major, W.A 4								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa04op05no4a_Allegro.mscx	0	32-87 (Ab1-Eb6)			50-87 (D3-Eb6)	Piano	32-80 (Ab1-Ab5)	Piano																																																																			
jc_bach_sonatas	wa04op05no4b_Rondeaux	1: 3/4	1: -3	69	69	207.0	138	138	414.0		419.25	811	589	0	0	114	Eb	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in E-flat major, W.A 4								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa04op05no4b_Rondeaux.mscx	0	38-87 (D2-Eb6)			58-87 (Bb3-Eb6)	Piano	38-84 (D2-C6)	Piano																																																																			
jc_bach_sonatas	wa05op05no5a_Allegro_Assai	1: 4/4	1: 4	99	99	396.0	198	198	792.0		781.0	2246	1509	0	0	209	E	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in E major, W.A 5								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa05op05no5a_Allegro_Assai.mscx	0	35-88 (B1-E6)			47-88 (B2-E6)	Piano	35-76 (B1-E5)	Piano																																																																			
jc_bach_sonatas	wa05op05no5b_Adagio	1: 3/4	1: 3	55	55	165.0	110	110	330.0		372.42	820	526	0	0	130	A	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in E major, W.A 5								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa05op05no5b_Adagio.mscx	0	40-86 (E2-D6)			59-86 (B3-D6)	Piano	40-66 (E2-F#4)	Piano																																																																			
jc_bach_sonatas	wa05op05no5c_Prestissimo	1: 2/4	1: 4, 40: 1, 59: 4	104	102	205.0	208	204	410.0		427.5	1280	780	0	0	205	E	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in E major, W.A 5								2020-04-30	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa05op05no5c_Prestissimo.mscx	0	38-88 (D2-E6)			59-88 (B3-E6)	Piano	38-75 (D2-D#5)	Piano																																																																			
jc_bach_sonatas	wa06op05no6a_Grave	1: 3/4	1: -3	62	62	184.0	62	62	184.0		568.25	1287	713	0	0	148	c	2.3.0	Adrian Nagel (2.1.1), Davor Krkljus (2.3.0)	DK, AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 6								2020-05-01	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa06op05no6a_Grave.mscx	0	36-84 (C2-C6)			55-84 (G3-C6)	Piano	36-70 (C2-Bb4)	Piano																																																																			
jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	1: 4/4	1: -3	77	77	308.0	77	77	308.0		905.0	1446	803	0	0	281	c	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)	AN	1765	1765.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 6								2020-05-01	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa06op05no6b_Allegro_Moderato.mscx	0	36-84 (C2-C6)			58-84 (Bb3-C6)	Piano	36-68 (C2-Ab4)	Piano																																																																			
jc_bach_sonatas	wa06op05no6c_Allegretto	1: 2/2	1: -3	49	46	186.0	95	90	362.0		514.0	786	380	0	0	155	c	2.3.0	Adrian Nagel (2.1.1), Hanné Becker (2.3.0)		1765	1765.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 6								2020-05-02	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa06op05no6c_Allegretto.mscx	0	36-86 (C2-D6)			55-86 (G3-D6)	Piano	36-65 (C2-F4)	Piano																																																																			
jc_bach_sonatas	wa07op17no1a_Minuetto_Con_Variatione	1: 3/4	1: 1	108	18	324.0	216	216	648.0		748.0	1386	1008	0	0	178	G	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in G major, W.A 7								2020-05-02	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa07op17no1a_Minuetto_Con_Variatione.mscx	0	38-84 (D2-C6)			55-84 (G3-C6)	Piano	38-67 (D2-G4)	Piano																																																																			
jc_bach_sonatas	wa08op17no2a_Allegro	1: 2/4	1: -3	123	121	243.0	246	242	486.0		518.75	1325	929	0	0	186	c	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 8								2020-05-02	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa08op17no2a_Allegro.mscx	0	36-84 (C2-C6)			51-84 (Eb3-C6)	Piano	36-73 (C2-Db5)	Piano																																																																			
jc_bach_sonatas	wa08op17no2b_Andante	1: 4/4	1: -3	71	71	283.0	71	71	283.0		707.25	1225	699	0	0	144	Eb	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 8								2020-05-02	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa08op17no2b_Andante.mscx	0	39-87 (Eb2-Eb6)			55-87 (G3-Eb6)	Piano	39-72 (Eb2-C5)	Piano																																																																			
jc_bach_sonatas	wa08op17no2c_Prestissimo	1: 12/8	1: -3	103	101	607.0	206	202	1214.0		1182.5	1708	1156	0	0	216	c	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in C minor, W.A 8								2020-05-03	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa08op17no2c_Prestissimo.mscx	0	33-87 (A1-Eb6)			50-87 (D3-Eb6)	Piano	33-75 (A1-Eb5)	Piano																																																																			
jc_bach_sonatas	wa09op17no3a_Allegro_Assai	1: 4/4	1: -3	114	114	456.0	228	228	912.0		1185.0	2202	1446	0	0	268	Eb	2.3.0	Davor Krkljus	AB	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in E-flat major, W.A 9								2020-05-03	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa09op17no3a_Allegro_Assai.mscx	0	34-87 (Bb1-Eb6)			46-87 (Bb2-Eb6)	Piano	34-75 (Bb1-Eb5)	Piano																																																																			
jc_bach_sonatas	wa09op17no3b_Allegro	1: 3/8	1: -3	111	111	166.5	222	222	333.0		394.0	1143	778	0	0	186	Eb	2.3.0	Davor Krkljus	AB	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in E-flat major, W.A 9								2020-05-04	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa09op17no3b_Allegro.mscx	0	38-89 (D2-F6)			55-89 (G3-F6)	Piano	38-77 (D2-F5)	Piano																																																																			
jc_bach_sonatas	wa10op17no4a_Allegro	1: 4/4	1: 1	100	98	393.0	200	196	786.0		769.5	1710	1200	0	0	226	G	2.3.0	Davor Krkljus	AN	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in G major, W.A 10								2020-05-04	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa10op17no4a_Allegro.mscx	0	34-86 (A#1-D6)			57-86 (A3-D6)	Piano	34-67 (A#1-G4)	Piano																																																																			
jc_bach_sonatas	wa10op17no4b_Presto_Assai	1: 3/8	1: 1	99	99	148.5	198	198	297.0		311.75	868	568	0	0	119	G	2.3.0	Davor Krkljus	AN	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in G major, W.A 10								2020-05-04	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa10op17no4b_Presto_Assai.mscx	0	38-86 (D2-D6)			59-86 (B3-D6)	Piano	38-67 (D2-G4)	Piano																																																																			
jc_bach_sonatas	wa11op17no5a_Allegro	1: 4/4	1: 3	103	102	409.0	206	204	818.0		797.42	1919	1447	0	0	213	A	2.3.0	Davor Krkljus	ST	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in A major, W.A 11								2020-05-05	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa11op17no5a_Allegro.mscx	0	38-88 (D2-E6)			50-88 (D3-E6)	Piano	38-76 (D2-E5)	Piano																																																																			
jc_bach_sonatas	wa11op17no5b_Presto	1: 3/8	1: 3	127	127	190.5	254	254	381.0		363.38	1350	1087	0	0	229	A	2.3.0	Davor Krkljus	ST	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in A major, W.A 11								2020-05-05	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa11op17no5b_Presto.mscx	0	33-85 (A1-C#6)			56-85 (G#3-C#6)	Piano	33-71 (A1-B4)	Piano																																																																			
jc_bach_sonatas	wa12op17no6a_Allegro	1: 4/4	1: -2	120	118	474.0	240	236	948.0		970.0	2310	1612	0	0	194	Bb	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in B-flat major, W.A 12								2020-05-05	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa12op17no6a_Allegro.mscx	0	34-89 (Bb1-F6)			55-89 (G3-F6)	Piano	34-75 (Bb1-Eb5)	Piano																																																																			
jc_bach_sonatas	wa12op17no6b_Andante	1: 4/4	1: -3	74	74	296.0	148	148	592.0		835.0	1419	742	0	0	166	Eb		Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in B-flat major, W.A 12								2020-05-05	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa12op17no6b_Andante.mscx	0	34-89 (Bb1-F6)			51-89 (Eb3-F6)	Piano	34-68 (Bb1-Ab4)	Piano																																																																			
jc_bach_sonatas	wa12op17no6c_Prestissimo	1: 12/8	1: -2	107	105	631.0	214	210	1262.0		1203.0	1756	1252	0	0	232	Bb	2.3.0	Amelia Brey	DK	1780	1780.0	Bach, Johann Christian	Keyboard Sonata in B-flat major, W.A 12								2020-05-06	3.02	Microsoft Windows						3.6.2	2.0.0	MS3	MS3/wa12op17no6c_Prestissimo.mscx	0	29-89 (F1-F6)			38-89 (D2-F6)	Piano	29-72 (F1-C5)	Piano																																																																			
kleine_geistliche_konzerte	op08n01swv282_Eile_mich,_Gott,_zu_erretten	1: 4/4	1: 0	68	68	272.0	68	68	272.0		507.5	315	251	0	0	84	d	2.1.1	Adrian Nagel		1636	1636.0										7/10/2019	3.02	Linux						3.6.2	2.0.1	MS3	MS3/op08n01swv282_Eile_mich,_Gott,_zu_erretten.mscx	0	38-79 (D2-G5)		capx	60-79 (C4-G5)	Soprano	38-52 (D2-E3)	Continuo																																																																			
kleine_geistliche_konzerte	op08n02swv283_Bringt_her_dem_Herren	1: 2/2, 14: 3/2, 25: 2/2, 43: 3/2, 54: 2/2, 68: 3/2, 79: 2/2	1: 0	89	89	426.0	89	89	426.0		801.5	479	333	0	0	176	C	2.1.1	Adrian Nagel		1636	1636.0										7/10/2019	3.02	Linux						3.6.2	2.0.1	MS3	MS3/op08n02swv283_Bringt_her_dem_Herren.mscx	0	41-74 (F2-D5)		capx	59-74 (B3-D5)	Soprano	41-60 (F2-C4)	Continuo																																																																			
kleine_geistliche_konzerte	op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen	1: 2/2	1: -1	114	114	456.0	114	114	456.0		883.0	625	436	0	0	237	g	2.1.1	Adrian Nagel		1636	1636.0										7/10/2019	3.02	Linux						3.6.2	2.0.1	MS3	MS3/op08n03swv284_Ich_danke_dem_Herrn_von_ganzem_Herzen.mscx	0	39-70 (Eb2-Bb4)		capx	53-70 (F3-Bb4)	Alto	39-58 (Eb2-Bb3)	Continuo																																																																			
